title,num_reviews,num_wishlisted,area,price,tags,bio,review_title,review_desc,review_image
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,Ramen,"From Menzo Butao
Yummy bowl of tonkotsu pork chop ramen.
Not bad indeed
👍",https://burpple-1.imgix.net/foods/1678583830_review_image1963657_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,Menzi Butao,"Always an excuse to eat “better food” on Fridays during office lunch. Comfort food for the rainy Friday last week, decent ramen but nothing to rave about.
• Original Cha Shu Ramen - white ($12.90)",https://burpple.imgix.net/foods/623a21b9c894a51575a1869454_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,Original Butao Special Ramen,"Star Ramen indeed.
Free flow hard boiled eggs & pickles.
Tender Cha Shu, ramen egg, sliced fungus, seaweed and springy ramen noodles.
Highly recommended!",https://burpple-1.imgix.net/foods/5ffb3e7b0ba3ed671401782346_original.?w=20&fit=crop&q=80&auto=format
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,Cha Shu Maki,"Tender juicy Cha Shu inside, embraced by fluffy Japanese rice & then coated with fish roe.
Not bad at all.
Staffs are attentive and helpful",https://burpple.imgix.net/foods/5ffb3e7b0a31e7e42ee1782329_original.?w=20&fit=crop&q=80&auto=format
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,Workhorse Ramen,"Black garlic tonkotsu broth, 12.90. The closest to a good bowl of ramen in the surrounding area. A welcome addition for lunchtime. Gyoza a worthy side dish also.",https://burpple.imgix.net/foods/4dc20d51e44fbad35a81701340_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,Chashu Ramen,"Original Chashu Ramen ($12.90) and Crispy Gyoza ($5.90) for lunch 😊😋Springy and delicious bowl of ramen with complimentary hard boiled egg and pickles👍
.
.
📍Menzo Butao
Changi City Point # B1-34
.
.
.
#sgtrend #sgfood #sgfoodie #sgfoodies #foodporn #sgfoodtrend  #foodphotography #foodstagram #sgeats #igeat  #foodblogger #foodpics #foodphotography #instafoodie #sgfoodlover #sgfooddiary #sgfoodstagram #foodiesofinstagram #foodie #foodielife #instafood_sg #supportlocalsg #sgfoodtrending #sgfoodiesparadise #burpplesg #sgfoodreview #sgfooddiary #8dayseat #singaporefood #sgfoodiegram",https://burpple-2.imgix.net/foods/31b8420651b87aa3389a1888132_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,Black Tonkotsu Yakibuta Ramen ($13.90),NA,https://burpple-1.imgix.net/foods/2fa6a9be3ab3af4e4f9a1711692_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Menzo Butao x Kagurazaka Saryo (Changi City Point),8 REVIEWS,12 WISHLISTED,Tampines,~$20/pax,"Ramen
Desserts
Delivery
Japanese",,"Pleasing bowl of ramen & we enjoyed the flamed char siew, lending a slightly burnt flavour to the Kuroo (black garlic) Tonkotsu soup base.",It’s a good move for foodies now that part of the basement in Changi City Point is revamped with a food street serving cuisines of different countries. #ramen #ramen🍜 #ramenlover #tonkotsuramen #japanfood #throwbackthursday,https://burpple-3.imgix.net/foods/2bc041691c85023a6a21693162_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Tonkotsu Kazan Ramen (Century Square),7 REVIEWS,7 WISHLISTED,Tampines,~$20/pax,"Ramen
Delivery
Japanese",,Tomato Volcano Ramen,"One of my favourite ramen choice here! Noodles are al dente, soup is flavourful (you can ask for less salty), with cabbage and bean sprouts (You can ask for no bean sprout). This also comes with a bowl of Japanese white rice for you to eat with the balance soup. Portion is really filling.",https://burpple-2.imgix.net/foods/1660783335_review_image1948086_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Tonkotsu Kazan Ramen (Century Square),7 REVIEWS,7 WISHLISTED,Tampines,~$20/pax,"Ramen
Delivery
Japanese",,Ramen,Oishii! Ramen was savoury and tasty. Portion size very generous and service was great too.,https://burpple.imgix.net/foods/1660150823_review_image1947507_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Tonkotsu Kazan Ramen (Century Square),7 REVIEWS,7 WISHLISTED,Tampines,~$20/pax,"Ramen
Delivery
Japanese",,Spicy Miso Ramen,"Finally tried the east branch. Spicy miso ramen did not disappoint with its rich and savoury broth. The surprise was their fried rice, which we devoured before snapping a photo... Another + was their $3 Sapporo beer! Will be back again (on weekday night) as it can get pretty crowded on weekend.",https://burpple-2.imgix.net/foods/2fb044e63bf1da263f2e1918809_original.?w=20&fit=crop&q=80&auto=format
Tonkotsu Kazan Ramen (Century Square),7 REVIEWS,7 WISHLISTED,Tampines,~$20/pax,"Ramen
Delivery
Japanese",,Fancy Ramen,Fun volcano ramen with lots of vapour! Portion is big. The small one can feed almost two people. Finish off with one whole bowl of rice complementary.,https://burpple-2.imgix.net/foods/4ac415e31f6b2959d5c1891461_original.?w=20&fit=crop&q=80&auto=format
Tonkotsu Kazan Ramen (Century Square),7 REVIEWS,7 WISHLISTED,Tampines,~$20/pax,"Ramen
Delivery
Japanese",,Pork Cutlet Curry Rice ❤,"😁 Pork Katsu Curry Rice (S$11+) served in stone bowl. The katsu was juicy and tender, not hard at all.
Back here again to try other dishes. Previously i tried the Tomato Volcano Ramen which i love ❤.
📍Location:
Tonkotsu Kazan (B1-10)
Century Square
2 Tampines Central 5
Singapore 529509",https://burpple.imgix.net/foods/30bb5043fb49d3d2c0da1873168_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Tonkotsu Kazan Ramen (Century Square),7 REVIEWS,7 WISHLISTED,Tampines,~$20/pax,"Ramen
Delivery
Japanese",,Shio ramen with Gyoza.,"Probably the ramen that’s closest in taste to Japan’s ichiran ramen. Loved the rich flavours of the soup and the bouncy texture of the noodles! Gyoza was legit and eggs were free flow. This place seems to be the real deal as I saw quite a few Japanese digging into the ramen here. Was left feeling really satisfied!
#food #foodphotography #foodie #burpple #sgfoodies #singapore #foodporn #sgfood #foodsg #sg #sgfoodie #noms #nom #eats #sgeats #burpplesg #foodie #foodstagram #foodlover #foodblogger #foodadventure #ramen #shioramen #gyoza #charsiew #japan #japanesefood",https://burpple-2.imgix.net/foods/61ebfb6690a5da4549e1741285_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Tonkotsu Kazan Ramen (Century Square),7 REVIEWS,7 WISHLISTED,Tampines,~$20/pax,"Ramen
Delivery
Japanese",,Volcano Series | Ramen with Spicy Japanese Curry | ps: it's not spicy at all | #food #foodie #instafood #sgfood #centurysquare #japaneseramen #ramen #curryramenisgood #smallsize #dinneronamondaynight #burpple,NA,https://burpple.imgix.net/foods/34ea7811b0754f7c92e1696973_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Butter Cake,"👍👍
Soft and moist.
Their sugee cake as damn solid.
All their bakes seem to be very good.
Very nostalgia taste.",https://burpple-3.imgix.net/foods/33f7b1fc449dc5942941915713_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Banana Cake,"Happen to passby and noticed this old school bakery hidden at the corner of some ulu hdb block.
Friendly auntie at the counter.
Easily the best banana cake I had over last 2 years.
Almost similar taste to JB's hiap joo, except this is much more moist.
Once eat really cannot stop.",https://burpple-2.imgix.net/foods/33f7b1fc448bb7bd8a81915712_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Kueh Lapis,"From Beijing Confectionery
Classic cake in cute boxes.
Handcrafted kueh lapis sliced so easy to share.",https://burpple-1.imgix.net/foods/5ffb3e9c9a27db0ad321905462_original.?w=20&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Choc Ball,"One of the best chocolate dessert.
Inside molten chocolate.
Not too sweet too.
($2.20)",https://burpple-1.imgix.net/foods/5ffb3e745ba1c4bcd1c1739722_original.?w=20&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Black Forest Cake(~$35)😋,"Traditional cake at its best that will unlock your childhood memory.
Berry sweet and rich chocolatey sponge cake, filled with cherry and berries compote in between layer, frost with cream and chocolate rice on the sides and top, then a thick spread of blueberry compote with blueberries and strawberry fruit. I like the top blueberry paste part. Sweet.😋😋
So nostalgic!
🥰😍😘😋👍
.
🚩Beijing Confectionery, 929 Tampines Street 91, Singapore 520929
.
.
.
#mehmehfoodventure #mehlicious #tastisfying #foodie #sgfoodie #sgfoodblogger #foodblogger #foodblog #foodcoma #burpple #burpplesg #sgfood #foodsg #eatmoresg #foodinsing #sgeats #blackforestcake #cake #desserts #Beijingconfectionery #nostalgic #traditionalcake #confectionery",https://burpple-3.imgix.net/foods/2ea75826656abe165b9e1915309_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Rainbow Cake,"Brightly coloured sponge cakes, at wallet friendly prices.",https://burpple.imgix.net/foods/5ffb3e847a412b39af81832310_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Scones,"Fluffy inside, one of the tasty scones in the east.
Add some strawberries jam or soft cream to it.
Yummy!",https://burpple-3.imgix.net/foods/5ffb3e6e1e90f61fd961698644_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Beijing Confectionery,8 REVIEWS,5 WISHLISTED,Tampines,~$5/pax,"Cakes
Bread & Pastries",,Blueberries Cupcake,"Fluffy home style cupcakes with blueberries filling.
($2.20 each)",https://burpple-1.imgix.net/foods/5ffb3e6dfb809931e321697811_original.?w=420&dpr=1&fit=crop&q=80&auto=format
SUKIYA (Century Square),7 REVIEWS,4 WISHLISTED,Tampines,~$10/pax,"Cheap & Good
Delivery
Japanese",すき家,Kimchi Yakitori,"Kimchi Yakitori (M) ($7.20)
I wanted to try something savoury and spicy since I lose appetite due to the stress. But the kimchi was slightly spicy but the yakitori got chewy and slightly smoked grilled taste.",https://burpple-3.imgix.net/foods/1686290271_review_image1970144_original.?w=420&dpr=1&fit=crop&q=80&auto=format
SUKIYA (Century Square),7 REVIEWS,4 WISHLISTED,Tampines,~$10/pax,"Cheap & Good
Delivery
Japanese",すき家,Egg Gyudon,"Spring Onion & Half Boiled Egg Gyudon (L Size - $8.80)
Lots of meat, lots of spring onion, a creamy half-boiled egg. Perfect for a simple yet filling Monday meal, except there’s not enough pepper sauce tho.
Add-on Karaage Combo + Coke Zero Sugar ($4.50)
crispy and crunchy chicken bites and good for sharing with people.",https://burpple-3.imgix.net/foods/1686290182_review_image1970143_original.?w=420&dpr=1&fit=crop&q=80&auto=format
SUKIYA (Century Square),7 REVIEWS,4 WISHLISTED,Tampines,~$10/pax,"Cheap & Good
Delivery
Japanese",すき家,[3 Apr 2022] Sukiya,Better then yoshinoya obviously... However compared to japan it has a limited menu,https://burpple-1.imgix.net/foods/32228efbd7f4e16642de1936907_original.?w=20&fit=crop&q=80&auto=format
SUKIYA (Century Square),7 REVIEWS,4 WISHLISTED,Tampines,~$10/pax,"Cheap & Good
Delivery
Japanese",すき家,Melted Cheese Gyudon (M) | $7.50,"Yeah this sounds a bit weird right, but according to the menu, which claims that this was the number one topping in Japan, and is always served with a bottle of tabasco. I love tabasco, so why not give it a shot right. My first time at Sukiya, a Japanese guidon chain, I was surprised to find a plethora of options from curry rice bowls to miso salmon bowls as well. So whether you like beef, chicken, or are pescatarian, there would be something for you here. Another thing which amazed me was the relatively affordable pricing. If one opts for the simple option of the regular sized Gyudon, it would only cost them $4.50. With pretty efficient service (though not a big seating area), I do think it is pretty worth it!
The melted cheese gyudon did not strike me as extremely melty — I really was expecting more creaminess from it. However, after a bit of mixing, the combination of three cheeses was trumped by the mozzarella-stringy cheese like texture. Ultimately, I did not think that the cheese contributed much to the don except for a slight creaminess, but in terms of taste and flavour, it was lacking. Then again, the meat itself was not the most flavourful. It did come with a slight juiciness and sauce, but it did feel a bit lacklustre in taste.
With Sukiya’s affordable prices and decent quality of food, I see myself coming back so that I can try more of their items on their menu! The more enticing items will inevitably be more expensive, but hopefully Sukiya is able to deliver and match up in terms of quality.
Rate:🌟🌟🌟",https://burpple-2.imgix.net/foods/325d6e429ab0a9f61b081926866_original.?w=20&fit=crop&q=80&auto=format
SUKIYA (Century Square),7 REVIEWS,4 WISHLISTED,Tampines,~$10/pax,"Cheap & Good
Delivery
Japanese",すき家,Iced Matcha Latte | $4.50,"When I opted for no sugar in this iced matcha latte, I was advised by the staff that if I do not add a bit of sugar, it would not be as nice. I was a bit speechless as I thought that matcha could still be amazing without sugar, so I went ahead with my personal preference. Lo and behold, the matcha latte was… really not nice at all. But I don’t think sugar will salvage it either. The matcha itself was rough and powdery in texture, and had no taste at all. With the supposed Hokkaido milk, all I could taste was milk and a bland tea taste, not so much the matcha essence. I do hope that in one way or another, the standard of the matcha latte improves, as with the rather affordable price point, it will surely be a hit if done well.
Rate:🌟",https://burpple-1.imgix.net/foods/325d6e429ab07416608e1926865_original.?w=20&fit=crop&q=80&auto=format
SUKIYA (Century Square),7 REVIEWS,4 WISHLISTED,Tampines,~$10/pax,"Cheap & Good
Delivery
Japanese",すき家,Yakitori Don,Yummy and affordable!! Egg was also cooked perfectly,https://burpple-2.imgix.net/foods/304c8d2ca75e207e55c61925760_original.?w=420&dpr=1&fit=crop&q=80&auto=format
SUKIYA (Century Square),7 REVIEWS,4 WISHLISTED,Tampines,~$10/pax,"Cheap & Good
Delivery
Japanese",すき家,Gyudon,"🍽️ Gyudon with half boiled egg @sukiya.singapore @centurysquaresg
$7.90
🍚 It's the No.1 Gyudon chain in Japan for a reason. It's the familiar taste of the times spent in Japan. Too bad you can't have free flow of different sauces for your salads like they used to in Japan. Most probably because of the pandemic. No pickled ginger as well.",https://burpple-2.imgix.net/foods/33f3b3f3ef00a32347161923998_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Ajiya Okonomiyaki (Timbre+ Eastside),4 REVIEWS,8 WISHLISTED,Tampines,~$15/pax,"Delivery
Japanese",,Potato Cheese Mentai@$11,"Thinly sliced potatoes topped with blow torched mentaiko cheese.
Looks good, was rather expensive.
Wanted to try if this was better than mentaiko fries but it wasn't.
Good food for sharing though.",https://burpple.imgix.net/foods/1676850614_review_image1962106_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Ajiya Okonomiyaki (Timbre+ Eastside),4 REVIEWS,8 WISHLISTED,Tampines,~$15/pax,"Delivery
Japanese",,Veggie Delight Okonomiyaki ($14),"Visited Timbre+ Eastside recently and one of the stalls that I patronised was Ajiya Okonomiyaki. Got the Veggie Delight where you can choose any 3 ingredients (Shiitake, Spinach, Kimchi, Grilled Onions & Capsicum) from the Vegetable category. Can’t remember which ones I picked, but I do remember that this was pretty delicious! You could taste the freshness of the veggies, and the okonomiyaki also had a nicely charred based, while the insides were still fluffy. Everything came together nicely with the sauces - a must have for this dish! They have other Okonomiyaki combos to choose from as well, and you can decide for yourself while you’re here!",https://burpple-2.imgix.net/foods/review_image1932049_original.?w=420&dpr=1&fit=crop&q=80&auto=format
Ajiya Okonomiyaki (Timbre+ Eastside),4 REVIEWS,8 WISHLISTED,Tampines,~$15/pax,"Delivery
Japanese",,"Tako, Pork Belly, Prawn!","Super yummy and flavorful
The ingredients were fresh, and cooked just right!
Would definitely recommend if you’re at timbre+, I’m craving it right now!",https://burpple-2.imgix.net/foods/trimmed_16463846761931414_original.png?w=420&dpr=1&fit=crop&q=80&auto=format
Ajiya Okonomiyaki (Timbre+ Eastside),4 REVIEWS,8 WISHLISTED,Tampines,~$15/pax,"Delivery
Japanese",,Okonomiyaki,"From Ajiya (Expo)
Chosen seafood okonomiyaki
So tasty!",https://burpple-1.imgix.net/foods/5ffb3e9f3cdc2ca49561910595_original.?w=420&dpr=1&fit=crop&q=80&auto=format
